Datetime,Close,High,Low,Open,Volume
2023-08-24 09:30:00-04:00,178.40199279785156,181.10400390625,178.38999938964844,180.6739959716797,11377763
2023-08-24 10:30:00-04:00,178.125,178.45620727539062,177.64999389648438,178.40989685058594,7199973
2023-08-24 11:30:00-04:00,178.05990600585938,178.3000030517578,177.5,178.1199951171875,4445092
2023-08-24 12:30:00-04:00,177.74000549316406,178.30999755859375,177.68060302734375,178.0500030517578,2987748
2023-08-24 13:30:00-04:00,177.5240020751953,177.92999267578125,177.42999267578125,177.72999572753906,3324350
2023-08-24 14:30:00-04:00,176.82000732421875,177.63999938964844,176.8000030517578,177.52000427246094,5186796
2023-08-24 15:30:00-04:00,176.3300018310547,176.88999938964844,176.00999450683594,176.82000732421875,7256991
2023-08-25 09:30:00-04:00,177.00999450683594,178.6300048828125,176.82000732421875,177.3800048828125,9715105
2023-08-25 10:30:00-04:00,177.36000061035156,177.41000366210938,175.8699951171875,177.01499938964844,7324319
2023-08-25 11:30:00-04:00,177.75,177.77000427246094,176.5500030517578,177.36000061035156,4074608
2023-08-25 12:30:00-04:00,177.39990234375,177.83999633789062,177.08999633789062,177.75,3100211
2023-08-25 13:30:00-04:00,178.4499969482422,178.49000549316406,176.94000244140625,177.3800048828125,3646868
2023-08-25 14:30:00-04:00,179.125,179.13999938964844,178.1300048828125,178.4600067138672,5163636
2023-08-25 15:30:00-04:00,178.60000610351562,179.14999389648438,178.44000244140625,179.12240600585938,6092552
2023-08-28 09:30:00-04:00,179.7899932861328,180.1999969482422,178.7899932861328,180.08999633789062,8960343
2023-08-28 10:30:00-04:00,178.7781982421875,179.8000030517578,178.67999267578125,179.8000030517578,4693449
2023-08-28 11:30:00-04:00,178.80999755859375,179.11500549316406,178.5449981689453,178.77000427246094,3748464
2023-08-28 12:30:00-04:00,179.9550018310547,180.139892578125,178.75,178.82000732421875,3845609
2023-08-28 13:30:00-04:00,179.53939819335938,180.08990478515625,179.13839721679688,179.9600067138672,3839420
2023-08-28 14:30:00-04:00,179.90499877929688,180.00999450683594,179.35000610351562,179.5500030517578,3598477
2023-08-28 15:30:00-04:00,180.2100067138672,180.58999633789062,179.80499267578125,179.88999938964844,5793020
2023-08-29 09:30:00-04:00,182.39999389648438,182.57000732421875,179.5,179.69500732421875,10483972
2023-08-29 10:30:00-04:00,183.02999877929688,183.1199951171875,182.2100067138672,182.41000366210938,6426605
2023-08-29 11:30:00-04:00,183.5850067138672,183.58999633789062,183.00999450683594,183.02999877929688,5387501
2023-08-29 12:30:00-04:00,183.74000549316406,183.8101043701172,183.39010620117188,183.5850067138672,4098578
2023-08-29 13:30:00-04:00,184.33009338378906,184.3699951171875,183.49000549316406,183.74000549316406,4916618
2023-08-29 14:30:00-04:00,184.81500244140625,184.84750366210938,184.1800994873047,184.3300018310547,5827045
2023-08-29 15:30:00-04:00,184.1199951171875,184.89999389648438,184.02000427246094,184.81500244140625,6977115
2023-08-30 09:30:00-04:00,186.18499755859375,187.6699981689453,184.74000549316406,184.94000244140625,19124821
2023-08-30 10:30:00-04:00,186.6300048828125,186.8000030517578,186.1300048828125,186.19000244140625,6789360
2023-08-30 11:30:00-04:00,187.42999267578125,187.49000549316406,186.61000061035156,186.6300048828125,5270270
2023-08-30 12:30:00-04:00,187.29010009765625,187.77000427246094,187.1999969482422,187.44000244140625,4476042
2023-08-30 13:30:00-04:00,186.85000610351562,187.58999633789062,186.64999389648438,187.3000030517578,5268054
2023-08-30 14:30:00-04:00,187.38499450683594,187.67999267578125,186.77999877929688,186.85000610351562,5148496
2023-08-30 15:30:00-04:00,187.6699981689453,187.7899932861328,187.32000732421875,187.38999938964844,7064215
2023-08-31 09:30:00-04:00,188.3300018310547,188.50990295410156,187.64999389648438,187.83999633789062,9863175
2023-08-31 10:30:00-04:00,188.49000549316406,188.75999450683594,188.11500549316406,188.33999633789062,5013288
2023-08-31 11:30:00-04:00,187.97999572753906,188.64810180664062,187.77999877929688,188.48500061035156,4094095
2023-08-31 12:30:00-04:00,188.13999938964844,188.1699981689453,187.47999572753906,187.97999572753906,4773378
2023-08-31 13:30:00-04:00,188.59500122070312,188.67999267578125,187.82980346679688,188.13999938964844,3665165
2023-08-31 14:30:00-04:00,188.91009521484375,189.05999755859375,188.4149932861328,188.59500122070312,5624889
2023-08-31 15:30:00-04:00,187.8699951171875,189.1199951171875,187.75,188.9199981689453,9079211
2023-09-01 09:30:00-04:00,189.27999877929688,189.9199981689453,188.27999877929688,189.48500061035156,12242102
2023-09-01 10:30:00-04:00,188.66000366210938,189.27999877929688,188.31100463867188,189.27000427246094,5217745
2023-09-01 11:30:00-04:00,189.11500549316406,189.2100067138672,188.360107421875,188.67999267578125,4230174
2023-09-01 12:30:00-04:00,189.0,189.32000732421875,188.83999633789062,189.11000061035156,3233746
2023-09-01 13:30:00-04:00,188.7200927734375,189.22500610351562,188.6300048828125,188.99000549316406,3052530
2023-09-01 14:30:00-04:00,189.0500030517578,189.0800018310547,188.52000427246094,188.72000122070312,3627574
2023-09-01 15:30:00-04:00,189.47000122070312,189.5399932861328,188.94000244140625,189.0500030517578,4793086
2023-09-05 09:30:00-04:00,188.6699981689453,189.07000732421875,187.61000061035156,188.27999877929688,13565557
2023-09-05 10:30:00-04:00,189.14999389648438,189.61000061035156,188.2899932861328,188.6649932861328,7398289
2023-09-05 11:30:00-04:00,189.58729553222656,189.75999450683594,188.97999572753906,189.1649932861328,3666857
