Datetime,Close,High,Low,Open,Volume
2023-08-24 09:30:00-04:00,133.4199981689453,136.77499389648438,133.4199981689453,136.39999389648438,10245404
2023-08-24 10:30:00-04:00,133.1999969482422,133.94000244140625,132.89999389648438,133.4199981689453,6441314
2023-08-24 11:30:00-04:00,132.67999267578125,133.19000244140625,132.02999877929688,133.19000244140625,5398043
2023-08-24 12:30:00-04:00,132.74000549316406,133.2899932861328,132.55999755859375,132.69000244140625,2974196
2023-08-24 13:30:00-04:00,132.75,133.14019775390625,132.6320037841797,132.74000549316406,2051525
2023-08-24 14:30:00-04:00,132.39999389648438,133.00999450683594,132.3300018310547,132.7550048828125,3472224
2023-08-24 15:30:00-04:00,131.84500122070312,132.63499450683594,131.8300018310547,132.4149932861328,5050550
2023-08-25 09:30:00-04:00,131.94000244140625,133.8699951171875,131.8800048828125,132.47000122070312,9819683
2023-08-25 10:30:00-04:00,131.53799438476562,132.3800048828125,130.5800018310547,131.9499969482422,7597040
2023-08-25 11:30:00-04:00,132.0449981689453,132.08999633789062,131.14999389648438,131.52999877929688,4159952
2023-08-25 12:30:00-04:00,132.15499877929688,132.38999938964844,131.6999969482422,132.05250549316406,3019755
2023-08-25 13:30:00-04:00,133.14999389648438,133.28480529785156,131.8314971923828,132.15499877929688,4118100
2023-08-25 14:30:00-04:00,133.51499938964844,133.6300048828125,132.86000061035156,133.14999389648438,4002253
2023-08-25 15:30:00-04:00,133.24000549316406,133.60000610351562,132.9600067138672,133.52000427246094,4328035
2023-08-28 09:30:00-04:00,132.99000549316406,133.9499969482422,131.89999389648438,133.77999877929688,8467277
2023-08-28 10:30:00-04:00,132.11000061035156,133.02000427246094,131.85000610351562,132.99000549316406,4556550
2023-08-28 11:30:00-04:00,132.3000030517578,132.5449981689453,131.88999938964844,132.110107421875,3266715
2023-08-28 12:30:00-04:00,132.80999755859375,133.0803985595703,132.13999938964844,132.2949981689453,3126745
2023-08-28 13:30:00-04:00,132.2292022705078,132.9499969482422,132.02999877929688,132.82000732421875,2483998
2023-08-28 14:30:00-04:00,132.75999450683594,132.9250030517578,132.11000061035156,132.22999572753906,2861569
2023-08-28 15:30:00-04:00,133.14999389648438,133.30999755859375,132.65499877929688,132.74000549316406,3662120
2023-08-29 09:30:00-04:00,134.50010681152344,134.7100067138672,133.25,133.3800048828125,8901291
2023-08-29 10:30:00-04:00,134.32000732421875,134.80999755859375,134.0,134.50999450683594,5584250
2023-08-29 11:30:00-04:00,134.48500061035156,134.99000549316406,134.2550048828125,134.31500244140625,4460270
2023-08-29 12:30:00-04:00,134.15499877929688,134.5697021484375,134.01499938964844,134.48500061035156,3392179
2023-08-29 13:30:00-04:00,134.68499755859375,134.75,134.10000610351562,134.15499877929688,3447239
2023-08-29 14:30:00-04:00,134.90499877929688,135.0,134.52999877929688,134.6800994873047,3320166
2023-08-29 15:30:00-04:00,134.89999389648438,135.13999938964844,134.75999450683594,134.90499877929688,4582790
2023-08-30 09:30:00-04:00,134.2899932861328,135.67999267578125,133.9199981689453,134.92999267578125,8651717
2023-08-30 10:30:00-04:00,134.8300018310547,134.99000549316406,134.2550048828125,134.2949981689453,4107935
2023-08-30 11:30:00-04:00,135.45010375976562,135.60000610351562,134.80999755859375,134.8249969482422,3411252
2023-08-30 12:30:00-04:00,134.93499755859375,135.60000610351562,134.88999938964844,135.4600067138672,3243862
2023-08-30 13:30:00-04:00,134.7550048828125,135.2899932861328,134.55999755859375,134.93499755859375,3233752
2023-08-30 14:30:00-04:00,134.86000061035156,135.29010009765625,134.72999572753906,134.75,3170845
2023-08-30 15:30:00-04:00,135.0800018310547,135.14999389648438,134.77999877929688,134.86849975585938,3960654
2023-08-31 09:30:00-04:00,138.63499450683594,138.7884979248047,135.0,135.05999755859375,17315237
2023-08-31 10:30:00-04:00,137.88999938964844,138.75,137.67999267578125,138.64999389648438,6941577
2023-08-31 11:30:00-04:00,137.43499755859375,138.1060028076172,137.22999572753906,137.88999938964844,5586960
2023-08-31 12:30:00-04:00,137.97000122070312,138.0399932861328,136.9199981689453,137.42999267578125,4856518
2023-08-31 13:30:00-04:00,138.30679321289062,138.381103515625,137.6300048828125,137.97000122070312,3803149
2023-08-31 14:30:00-04:00,138.34500122070312,138.52000427246094,137.8000030517578,138.30999755859375,4787652
2023-08-31 15:30:00-04:00,138.0,138.57000732421875,137.99000549316406,138.34500122070312,5868786
2023-09-01 09:30:00-04:00,138.72000122070312,139.9600067138672,137.92999267578125,139.4550018310547,11264608
2023-09-01 10:30:00-04:00,137.8699951171875,138.72000122070312,137.27999877929688,138.69000244140625,5653789
2023-09-01 11:30:00-04:00,137.25999450683594,137.99000549316406,136.92999267578125,137.8800048828125,4074198
2023-09-01 12:30:00-04:00,136.99989318847656,137.5500030517578,136.875,137.25,2949915
2023-09-01 13:30:00-04:00,137.1300048828125,137.55999755859375,136.9600067138672,136.98500061035156,2366914
2023-09-01 14:30:00-04:00,137.58999633789062,137.6199951171875,137.05999755859375,137.125,2718717
2023-09-01 15:30:00-04:00,138.13999938964844,138.2100067138672,137.59500122070312,137.60000610351562,4900077
2023-09-05 09:30:00-04:00,136.3000030517578,137.8000030517578,135.82000732421875,137.72999572753906,9737816
2023-09-05 10:30:00-04:00,136.5749969482422,137.0399932861328,136.1300048828125,136.3000030517578,6143806
2023-09-05 11:30:00-04:00,136.5749969482422,136.85000610351562,136.3000030517578,136.57809448242188,3968091
2023-09-05 12:30:00-04:00,136.69000244140625,136.91000366210938,136.5399932861328,136.5800018310547,2195552
